Tx,BW,Interval,Label
42.5,36.5,10.0,1
42.9,36.8,10.0001,1
42.6,36.6,10.0001,1
42.1,36.2,10.0001,1
42.5,36.5,10.0,1
42.0,36.1,10.0,1
42.6,36.6,10.0001,1
43.0,37.0,10.0,1
42.3,36.3,10.0001,1
42.2,36.3,10.0001,1
42.9,36.8,10.0,1
43.0,36.9,10.0,1
42.6,36.6,10.0001,1
42.6,36.6,10.0001,1
43.3,37.2,10.0001,1
43.0,36.9,10.0001,1
42.8,36.7,10.0001,1
42.9,36.8,10.0001,1
41.3,35.5,10.0,1
42.2,36.3,10.0001,1
43.2,37.1,10.0,1
41.7,35.8,10.0001,1
42.6,36.6,10.0001,1
42.6,36.6,10.0,1
42.0,36.1,10.0001,1
42.3,36.3,10.0001,1
42.2,36.2,10.0001,1
42.6,36.6,10.0001,1
42.3,36.4,10.0001,1
45.2,38.8,10.0003,1
43.0,36.9,10.0001,1
42.6,36.6,10.0001,1
42.7,36.7,10.0001,1
41.7,35.8,10.0002,1
41.8,35.9,10.0001,1
43.0,36.9,10.0,1
41.9,36.0,10.0001,1
43.6,37.5,10.0001,1
43.0,36.9,10.0001,1
42.1,36.1,10.0,1
41.6,35.7,10.0001,1
42.2,36.2,10.0001,1
42.1,36.2,10.0001,1
42.0,36.1,10.0001,1
42.9,36.9,10.0001,1
44.2,38.0,10.0001,1
42.3,36.4,10.0,1
42.1,36.2,10.0001,1
44.6,38.3,10.0,1
42.8,36.8,10.0002,1
42.5,36.5,10.0001,1
48.3,41.5,10.0001,1
43.0,37.0,10.0,1
42.5,36.5,10.0001,1
42.5,36.5,10.0,1
42.6,36.6,10.0001,1
45.1,38.8,10.0,1
42.0,36.1,10.0,1
42.7,36.7,10.0001,1
47.0,40.4,10.0001,1
43.1,37.0,10.0,1
42.8,36.7,10.0,1
42.3,36.3,10.0,1
42.4,36.5,10.0001,1
42.0,36.0,10.0001,1
43.0,37.0,10.0,1
42.0,36.0,10.0001,1
42.1,36.1,10.0,1
42.7,36.7,10.0,1
42.4,36.4,10.0,1
41.5,35.7,10.0001,1
42.5,36.5,10.0003,1
41.7,35.9,10.0001,1
41.7,35.8,10.0001,1
42.5,36.5,10.0,1
41.9,36.0,10.0,1
42.8,36.7,10.0002,1
42.2,36.2,10.0001,1
42.9,36.9,10.0,1
42.2,36.3,10.0003,1
43.2,37.1,10.0,1
42.4,36.5,10.0,1
43.2,37.2,10.0001,1
42.5,36.5,10.0001,1
42.2,36.2,10.0001,1
42.9,36.9,10.0003,1
41.7,35.8,10.0001,1
42.5,36.5,10.0001,1
42.8,36.8,10.0,1
49.4,42.4,10.0001,1
41.9,36.0,10.0001,1
43.0,36.9,10.0,1
42.4,36.4,10.0,1
42.8,36.7,10.0,1
45.6,39.1,10.0001,1
42.3,36.3,10.0,1
43.1,37.0,10.0,1
43.2,37.1,10.0001,1
42.4,36.4,10.0001,1
42.2,36.3,10.0,1
42.7,36.7,10.0,1
42.4,36.4,10.0001,1
42.9,36.9,10.0,1
42.8,36.8,10.0001,1
43.0,37.0,10.0001,1
42.5,36.5,10.0001,1
43.1,37.0,10.0001,1
42.0,36.0,10.0001,1
48.8,41.9,10.0001,1
42.9,36.9,10.0,1
42.9,36.8,10.0,1
42.6,36.6,10.0002,1
44.1,37.9,10.0,1
45.0,38.6,10.0001,1
42.0,36.1,10.0001,1
42.5,36.5,10.0001,1
43.0,36.9,10.0001,1
42.3,36.4,10.0001,1
43.1,37.0,10.0,1
42.8,36.8,10.0001,1
42.4,36.5,10.0001,1
43.7,37.5,10.0001,1
42.1,36.2,10.0,1
42.8,36.8,10.0,1
42.2,36.3,10.0001,1
42.8,36.8,10.0001,1
42.3,36.3,10.0001,1
41.8,35.9,10.0,1
42.8,36.7,10.0,1
42.6,36.6,10.0,1
42.1,36.2,10.0001,1
42.0,36.1,10.0,1
41.7,35.8,10.0001,1
42.3,36.3,10.0001,1
42.8,36.8,10.0,1
42.3,36.3,10.0,1
42.8,36.8,10.0001,1
42.4,36.4,10.0,1
42.8,36.8,10.0001,1
42.0,36.1,10.0,1
43.3,37.2,10.0,1
41.9,36.0,10.0002,1
43.1,37.0,10.0,1
42.4,36.4,10.0001,1
42.9,36.9,10.0001,1
41.8,35.9,10.0,1
43.2,37.1,10.0,1
42.2,36.2,10.0001,1
42.1,36.2,10.0001,1
42.6,36.6,10.0001,1
42.6,36.6,10.0,1
41.4,35.6,10.0001,1
42.3,36.3,10.0001,1
42.6,36.6,10.0,1
41.6,35.7,10.0,1
42.5,36.5,10.0001,1
42.5,36.5,10.0001,1
42.2,36.2,10.0,1
42.7,36.6,10.0001,1
42.7,36.7,10.0001,1
42.4,36.4,10.0002,1
42.4,36.4,10.0001,1
44.9,38.6,10.0001,1
43.1,37.0,10.0,1
41.8,35.9,10.0001,1
41.5,35.6,10.0001,1
42.6,36.6,10.0001,1
42.1,36.2,10.0001,1
42.9,36.8,10.0,1
42.1,36.2,10.0001,1
42.5,36.5,10.0001,1
42.2,36.3,10.0001,1
42.8,36.8,10.0,1
41.9,36.0,10.0,1
42.0,36.1,10.0001,1
42.0,36.1,10.0003,1
42.3,36.3,10.0,1
42.2,36.2,10.0,1
42.4,36.4,10.0,1
42.5,36.5,10.0002,1
42.3,36.4,10.0001,1
43.6,37.4,10.0001,1
41.8,35.9,10.0001,1
41.9,36.0,10.0,1
42.5,36.5,10.0002,1
42.1,36.2,10.0001,1
42.1,36.2,10.0001,1
42.8,36.8,10.0,1
42.6,36.6,10.0001,1
42.0,36.0,10.0001,1
43.2,37.1,10.0003,1
42.4,36.4,10.0001,1
47.1,40.5,10.0001,1
42.3,36.4,10.0001,1
42.8,36.7,10.0001,1
41.4,35.5,10.0001,1
41.9,36.0,10.0001,1
42.0,36.0,10.0001,1
42.0,36.1,10.0,1
42.8,36.8,10.0001,1
41.8,35.9,10.0001,1
43.0,36.9,10.0,1
43.0,37.0,10.0,1
42.4,36.4,10.0,1
43.0,37.0,10.0,1
42.0,36.0,10.0001,1
42.0,36.1,10.0001,1
42.6,36.6,10.0001,1
44.8,38.5,10.0,1
42.5,36.5,10.0002,1
42.4,36.4,10.0001,1
42.5,36.5,10.0,1
43.0,36.9,10.0001,1
42.5,36.5,10.0,1
43.2,37.1,10.0,1
42.6,36.6,10.0,1
41.2,35.4,10.0001,1
41.6,35.8,10.0,1
42.4,36.4,10.0001,1
43.3,37.2,10.0002,1
42.4,36.4,10.0001,1
42.4,36.4,10.0,1
42.6,36.6,10.0001,1
42.6,36.6,10.0,1
42.3,36.4,10.0,1
43.0,37.0,10.0001,1
42.1,36.2,10.0001,1
42.0,36.1,10.0,1
42.2,36.3,10.0001,1
41.8,35.9,10.0001,1
41.9,36.0,10.0001,1
41.6,35.8,10.0001,1
42.7,36.7,10.0,1
44.4,38.2,10.0001,1
42.2,36.3,10.0,1
42.1,36.2,10.0001,1
42.7,36.7,10.0,1
42.4,36.4,10.0001,1
41.8,35.9,10.0005,1
42.5,36.5,10.0001,1
41.9,36.0,10.0001,1
42.5,36.5,10.0,1
42.1,36.2,10.0,1
42.9,36.8,10.0,1
42.2,36.2,10.0,1
42.4,36.4,10.0002,1
43.7,37.5,10.0011,1
42.5,36.5,10.0,1
42.0,36.1,10.0,1
41.8,35.9,10.0,1
42.6,36.6,10.0,1
42.0,36.0,10.0,1
43.1,37.0,10.0001,1
41.8,35.9,10.0001,1
43.1,37.0,10.0,1
41.9,36.0,10.0001,1
43.3,37.2,10.0,1
41.8,35.9,10.0001,1
42.3,36.4,10.0001,1
43.0,37.0,10.0001,1
42.2,36.2,10.0001,1
42.6,36.6,10.0001,1
43.1,37.0,10.0001,1
42.6,36.6,10.0003,1
43.0,36.9,10.0,1
42.1,36.2,10.0001,1
41.8,35.9,10.0,1
42.4,36.4,10.0,1
40.1,34.4,10.0,1
42.7,36.6,10.0,1
41.9,36.0,10.0001,1
46.6,40.0,10.0001,1
42.1,36.2,10.0,1
42.1,36.1,10.0,1
43.3,37.2,10.0,1
42.6,36.6,10.0001,1
43.2,37.1,10.0,1
42.9,36.8,10.0001,1
42.3,36.4,10.0001,1
41.9,36.0,10.0001,1
42.2,36.3,10.0001,1
42.9,36.9,10.0001,1
43.2,37.1,10.0,1
41.6,35.8,10.0001,1
42.5,36.5,10.0,1
42.8,36.7,10.0,1
42.2,36.3,10.0,1
42.4,36.4,10.0,1
42.2,36.3,10.0001,1
42.1,36.1,10.0001,1
42.7,36.7,10.0,1
42.7,36.6,10.0,1
42.7,36.7,10.0,1
43.2,37.1,10.0,1
42.3,36.3,10.0,1
42.4,36.4,10.0001,1
42.1,36.1,10.0001,1
41.4,35.6,10.0001,1
43.0,37.0,10.0001,1
41.7,35.8,10.0001,1
42.9,36.8,10.0001,1
41.4,35.6,10.0002,1
42.7,36.7,10.0,1
42.1,36.1,10.0001,1
42.2,36.3,10.0,1
41.9,36.0,10.0001,1
42.0,36.1,10.0,1
42.5,36.5,10.0,1
42.7,36.7,10.0001,1
42.8,36.8,10.0,1
42.6,36.6,10.0001,1
42.1,36.2,10.0001,1
42.7,36.7,10.0001,1
41.3,35.5,10.0001,1
41.9,36.0,10.0001,1
42.9,36.9,10.0001,1
42.7,36.7,10.0001,1
42.6,36.6,10.0,1
43.1,37.0,10.0001,1
43.2,37.1,10.0001,1
42.5,36.5,10.0,1
42.1,36.2,10.0001,1
42.2,36.2,10.0001,1
42.3,36.3,10.0001,1
41.7,35.8,10.0,1
41.7,35.8,10.0001,1
43.2,37.1,10.0001,1
42.5,36.5,10.0002,1
42.2,36.2,10.0001,1
43.1,37.0,10.0001,1
42.4,36.4,10.0001,1
42.6,36.6,10.0,1
41.7,35.8,10.0,1
42.1,36.2,10.0,1
42.4,36.4,10.0001,1
42.7,36.7,10.0,1
41.8,35.9,10.0001,1
41.8,35.9,10.0001,1
42.8,36.8,10.0,1
41.9,36.0,10.0,1
42.5,36.5,10.0001,1
42.8,36.8,10.0001,1
42.3,36.3,10.0,1
42.4,36.5,10.0,1
43.2,37.1,10.0,1
42.9,36.9,10.0001,1
42.6,36.6,10.0,1
48.7,41.8,10.0,1
42.5,36.5,10.0001,1
42.8,36.8,10.0001,1
43.1,37.0,10.0001,1
42.3,36.3,10.0,1
41.8,35.9,10.0001,1
42.2,36.2,10.0001,1
43.0,37.0,10.0,1
41.5,35.7,10.0001,1
42.6,36.6,10.0001,1
42.6,36.6,10.0001,1
41.6,35.7,10.0001,1
42.1,36.2,10.0001,1
44.1,37.9,10.0,1
42.0,36.1,10.0001,1
41.1,35.3,10.0001,1
41.8,35.9,10.0,1
43.3,37.2,10.0,1
50.2,43.1,10.0,1
42.3,36.3,10.0,1
42.3,36.3,10.0003,1
42.2,36.3,10.0,1
41.8,35.9,10.0,1
42.7,36.6,10.0,1
42.0,36.1,10.0,1
42.4,36.4,10.0001,1
43.0,36.9,10.0,1
46.6,40.1,10.0,1
41.8,35.9,10.0001,1
42.6,36.6,10.0001,1
41.6,35.8,10.0001,1
42.5,36.5,10.0,1
42.8,36.7,10.0001,1
42.5,36.5,10.0001,1
41.3,35.5,10.0,1
41.4,35.5,10.0,1
42.1,36.1,10.0001,1
42.6,36.6,10.0002,1
42.5,36.5,10.0001,1
42.1,36.1,10.0,1
42.5,36.5,10.0,1
42.1,36.2,10.0,1
43.0,36.9,10.0001,1
42.3,36.3,10.0,1
42.7,36.7,10.0001,1
42.5,36.5,10.0,1
42.1,36.2,10.0,1
42.1,36.2,10.0,1
41.5,35.7,10.0,1
41.4,35.6,10.0001,1
42.6,36.6,10.0,1
42.2,36.3,10.0003,1
42.7,36.6,10.0003,1
43.0,36.9,10.0001,1
41.9,36.0,10.0001,1
42.7,36.6,10.0001,1
42.9,36.9,10.0001,1
42.1,36.1,10.0002,1
42.9,36.8,10.0,1
42.0,36.0,10.0001,1
42.9,36.8,10.0001,1
42.5,36.5,10.0,1
43.4,37.3,10.0,1
42.6,36.6,10.0,1
42.9,36.8,10.0001,1
46.1,39.6,10.0002,1
42.6,36.6,10.0001,1
42.6,36.6,10.0001,1
42.2,36.3,10.0,1
43.0,36.9,10.0001,1
43.0,36.9,10.0,1
42.4,36.4,10.0001,1
42.7,36.7,10.0,1
41.8,35.9,10.0,1
42.4,36.4,10.0001,1
42.7,36.7,10.0001,1
41.5,35.6,10.0001,1
41.7,35.8,10.0,1
43.0,37.0,10.0,1
42.3,36.3,10.0,1
42.2,36.3,10.0001,1
41.7,35.9,10.0001,1
43.0,36.9,10.0001,1
42.6,36.6,10.0001,1
44.4,38.2,10.0001,1
42.5,36.5,10.0001,1
42.3,36.3,10.0,1
41.8,35.9,10.0001,1
41.5,35.7,10.0001,1
42.1,36.1,10.0,1
43.3,37.2,10.0001,1
42.4,36.4,10.0,1
42.4,36.4,10.0001,1
42.7,36.6,10.0001,1
42.3,36.4,10.0001,1
41.9,36.0,10.0001,1
41.8,35.9,10.0,1
42.1,36.2,10.0003,1
42.4,36.4,10.0001,1
42.5,36.5,10.0001,1
41.8,35.9,10.0001,1
43.0,36.9,10.0,1
42.5,36.5,10.0001,1
43.8,37.6,10.0,1
42.1,36.2,10.0,1
42.4,36.4,10.0,1
43.2,37.1,10.0002,1
42.5,36.5,10.0001,1
42.8,36.7,10.0001,1
41.5,35.7,10.0001,1
41.6,35.8,10.0,1
42.3,36.4,10.0,1
42.0,36.1,10.0001,1
42.2,36.2,10.0001,1
42.6,36.6,10.0001,1
41.8,35.9,10.0001,1
43.0,36.9,10.0,1
49.4,42.5,10.0001,1
42.7,36.7,10.0008,1
42.5,36.5,10.0001,1
41.6,35.7,10.0001,1
42.1,36.1,10.0,1
42.8,36.8,10.0001,1
42.6,36.6,10.0001,1
42.1,36.2,10.0,1
46.9,40.3,10.0003,1
41.8,35.9,10.0,1
43.1,37.0,10.0001,1
43.3,37.2,10.0003,1
41.7,35.8,10.0001,1
42.7,36.7,10.0001,1
42.2,36.2,10.0002,1
41.8,35.9,10.0,1
41.4,35.6,10.0,1
42.4,36.4,10.0,1
42.2,36.3,10.0,1
48.9,42.0,10.0,1
42.8,36.7,10.0001,1
41.5,35.7,10.0001,1
42.0,36.1,10.0001,1
41.6,35.8,10.0006,1
41.6,35.7,10.0001,1
42.9,36.8,10.0001,1
42.0,36.1,10.0,1
48.0,41.2,10.0001,1
42.8,36.7,10.0,1
41.9,36.0,10.0001,1
41.8,35.9,10.0,1
41.8,35.9,10.0001,1
41.2,35.4,10.0003,1
42.8,36.8,10.0001,1
42.9,36.9,10.0,1
42.0,36.1,10.0001,1
42.4,36.4,10.0001,1
42.0,36.0,10.0001,1
42.6,36.6,10.0001,1
42.6,36.6,10.0001,1
42.6,36.6,10.0,1
43.1,37.0,10.0,1
42.4,36.4,10.0,1
45.7,39.3,10.0001,1
41.9,36.0,10.0,1
42.8,36.8,10.0,1
42.1,36.2,10.0001,1
42.1,36.1,10.0001,1
42.1,36.2,10.0001,1
41.7,35.9,10.0001,1
42.4,36.4,10.0001,1
43.0,37.0,10.0001,1
42.6,36.6,10.0001,1
42.6,36.6,10.0001,1
41.9,36.0,10.0001,1
42.4,36.4,10.0,1
42.1,36.1,10.0001,1
43.4,37.2,10.0,1
42.3,36.3,10.0001,1
42.4,36.4,10.0001,1
42.3,36.4,10.0001,1
42.7,36.7,10.0,1
43.3,37.2,10.0,1
42.9,36.9,10.0,1
42.6,36.6,10.0001,1
42.7,36.7,10.0001,1
42.5,36.5,10.0,1
43.0,37.0,10.0001,1
43.0,37.0,10.0,1
42.7,36.7,10.0001,1
43.4,37.3,10.0001,1
42.4,36.4,10.0,1
43.0,36.9,10.0,1
46.7,40.1,10.0001,1
42.5,36.5,10.0,1
43.1,37.0,10.0,1
42.4,36.4,10.0,1
41.8,35.9,10.0,1
41.6,35.7,10.0,1
42.5,36.5,10.0,1
42.1,36.2,10.0,1
44.9,38.6,10.0001,1
42.5,36.5,10.0,1
42.9,36.9,10.0,1
42.0,36.1,10.0,1
42.0,36.0,10.0001,1
42.6,36.6,10.0,1
42.9,36.9,10.0001,1
42.5,36.5,10.0,1
42.0,36.1,10.0001,1
42.8,36.8,10.0001,1
42.7,36.6,10.0001,1
42.5,36.5,10.0001,1
41.7,35.8,10.0001,1
42.4,36.4,10.0001,1
42.3,36.4,10.0,1
42.6,36.6,10.0001,1
42.6,36.6,10.0,1
42.5,36.5,10.0001,1
43.2,37.1,10.0001,1
42.4,36.4,10.0,1
41.8,35.9,10.0,1
42.0,36.1,10.0001,1
42.2,36.2,10.0001,1
42.4,36.5,10.0001,1
43.2,37.1,10.0,1
42.9,36.8,10.0,1
42.3,36.3,10.0001,1
41.6,35.8,10.0001,1
42.3,36.3,10.0001,1
42.5,36.5,10.0004,1
41.4,35.6,10.0001,1
43.2,37.1,10.0,1
42.7,36.7,10.0001,1
47.9,41.2,10.0,1
42.6,36.6,10.0,1
42.9,36.8,10.0001,1
41.7,35.8,10.0001,1
42.7,36.7,10.0001,1
41.9,36.0,10.0,1
42.7,36.7,10.0001,1
42.8,36.7,10.0001,1
42.4,36.4,10.0,1
42.0,36.0,10.0,1
42.2,36.3,10.0001,1
42.2,36.3,10.0001,1
42.8,36.7,10.0,1
41.8,35.9,10.0,1
42.6,36.6,10.0001,1
42.4,36.4,10.0,1
41.7,35.9,10.0001,1
42.9,36.9,10.0001,1
43.7,37.5,10.0001,1
41.9,36.0,10.0,1
41.9,36.0,10.0,1
42.2,36.3,10.0,1
43.0,36.9,10.0001,1
42.3,36.3,10.0,1
41.9,36.0,10.0001,1
42.2,36.3,10.0,1
42.6,36.6,10.0,1
43.4,37.3,10.0001,1
42.4,36.5,10.0,1
41.7,35.8,10.0001,1
42.4,36.4,10.0,1
43.0,36.9,10.0,1
40.7,35.0,10.0001,1
41.6,35.8,10.0,1
42.5,36.5,10.0,1
43.1,37.0,10.0001,1
42.7,36.7,10.0001,1
41.5,35.7,10.0001,1
42.7,36.6,10.0001,1
42.8,36.8,10.0001,1
42.1,36.1,10.0,1
42.7,36.7,10.0,1
41.9,36.0,10.0001,1
42.8,36.8,10.0001,1
42.6,36.6,10.0001,1
42.6,36.6,10.0001,1
42.5,36.5,10.0001,1
42.8,36.8,10.0,1
42.4,36.4,10.0,1
43.2,37.1,10.0,1
42.3,36.3,10.0001,1
42.3,36.3,10.0001,1
42.0,36.1,10.0,1
42.9,36.9,10.0,1
41.8,35.9,10.0001,1
42.5,36.5,10.0001,1
42.8,36.8,10.0,1
42.1,36.2,10.0001,1
43.1,37.0,10.0,1
42.6,36.6,10.0,1
43.1,37.0,10.0,1
43.0,36.9,10.0001,1
41.7,35.8,10.0001,1
42.1,36.1,10.0003,1
42.6,36.6,10.0001,1
42.1,36.2,10.0001,1
42.7,36.7,10.0001,1
42.3,36.4,10.0001,1
41.7,35.8,10.0,1
42.1,36.2,10.0,1
42.9,36.8,10.0001,1
41.9,36.0,10.0,1
41.8,35.9,10.0,1
41.9,36.0,10.0001,1
42.4,36.4,10.0,1
42.8,36.8,10.0001,1
43.2,37.1,10.0,1
42.9,36.9,10.0,1
43.0,36.9,10.0,1
41.7,35.8,10.0001,1
42.7,36.7,10.0001,1
43.6,37.4,10.0001,1
43.1,37.0,10.0001,1
41.7,35.8,10.0,1
42.3,36.3,10.0,1
42.8,36.7,10.0001,1
43.2,37.1,10.0,1
42.7,36.7,10.0,1
42.8,36.8,10.0001,1
43.0,37.0,10.0001,1
42.4,36.4,10.0,1
42.7,36.7,10.0,1
40.6,34.8,10.0,1
42.7,36.6,10.0,1
43.2,37.1,10.0,1
41.9,36.0,10.0,1
42.4,36.4,10.0001,1
47.9,41.1,10.0,1
42.1,36.2,10.0,1
43.4,37.3,10.0001,1
42.3,36.3,10.0001,1
42.8,36.8,10.0001,1
42.7,36.7,10.0,1
45.1,38.7,10.0001,1
42.7,36.7,10.0001,1
42.4,36.4,10.0001,1
47.6,40.9,10.0001,1
42.4,36.5,10.0001,1
41.9,36.0,10.0,1
41.9,36.0,10.0001,1
42.4,36.4,10.0001,1
41.9,36.0,10.0,1
43.0,36.9,10.0001,1
42.1,36.1,10.0009,1
45.9,39.4,10.0,1
42.1,36.2,10.0,1
43.1,37.0,10.0,1
42.3,36.3,10.0001,1
42.8,36.8,10.0001,1
42.3,36.4,10.0001,1
42.6,36.6,10.0001,1
42.5,36.5,10.0,1
42.0,36.1,10.0,1
42.1,36.1,10.0001,1
42.1,36.2,10.0001,1
42.8,36.8,10.0,1
43.1,37.0,10.0001,1
42.1,36.2,10.0001,1
42.7,36.7,10.0001,1
42.6,36.6,10.0001,1
42.1,36.2,10.0001,1
42.5,36.5,10.0001,1
42.8,36.8,10.0003,1
42.1,36.2,10.0,1
42.5,36.5,10.0,1
42.1,36.2,10.0001,1
42.1,36.2,10.0001,1
42.6,36.6,10.0001,1
41.8,35.5,10.1159,1
42.7,36.7,10.0001,1
42.5,36.5,10.0001,1
44.2,38.0,10.0001,1
42.5,36.5,10.0001,1
43.2,37.1,10.0001,1
42.4,36.4,10.0001,1
42.7,36.7,10.0,1
42.8,36.8,10.0001,1
43.1,37.1,10.0001,1
42.6,36.6,10.0,1
43.7,37.5,10.0,1
42.6,36.6,10.0001,1
42.6,36.6,10.0001,1
42.0,36.0,10.0,1
42.8,36.8,10.0003,1
41.7,35.8,10.0001,1
42.3,36.3,10.0001,1
41.9,36.0,10.0,1
42.2,36.3,10.0001,1
43.0,36.9,10.0001,1
42.9,36.8,10.0001,1
42.3,36.3,10.0,1
42.7,36.7,10.0,1
41.8,35.9,10.0001,1
41.7,35.9,10.0001,1
42.7,36.7,10.0,1
42.7,36.7,10.0,1
41.7,35.8,10.0,1
42.2,36.3,10.0,1
43.1,37.0,10.0,1
42.5,36.5,10.0001,1
42.6,36.6,10.0001,1
41.2,35.4,10.0001,1
42.9,36.9,10.0,1
42.7,36.7,10.0001,1
42.4,36.4,10.0001,1
42.5,36.5,10.0,1
41.9,36.0,10.0001,1
41.6,35.7,10.0,1
42.8,36.7,10.0,1
43.7,37.6,10.0001,1
42.1,36.2,10.0001,1
42.6,36.6,10.0001,1
42.1,36.2,10.0,1
42.5,36.5,10.0001,1
42.7,36.7,10.0,1
41.9,36.0,10.0001,1
42.6,36.6,10.0001,1
42.9,36.9,10.0001,1
43.3,37.2,10.0,1
42.3,36.4,10.0001,1
41.9,36.0,10.0,1
42.8,36.8,10.0001,1
41.9,36.0,10.0001,1
42.4,36.4,10.0,1
42.4,36.5,10.0001,1
42.8,36.7,10.0001,1
42.7,36.7,10.0,1
43.1,37.0,10.0,1
43.1,37.0,10.0001,1
42.9,36.8,10.0,1
42.9,36.8,10.0001,1
46.2,39.7,10.0,1
42.9,36.9,10.0,1
42.9,36.8,10.0001,1
42.6,36.6,10.0,1
42.5,36.5,10.0,1
42.8,36.7,10.0,1
43.1,37.0,10.0,1
42.5,36.5,10.0,1
41.7,35.8,10.0,1
43.1,37.0,10.0,1
42.1,36.2,10.0001,1
42.3,36.3,10.0001,1
42.7,36.7,10.0,1
42.1,36.2,10.0001,1
42.8,36.8,10.0001,1
42.1,36.1,10.0001,1
42.6,36.6,10.0001,1
42.2,36.2,10.0,1
41.9,36.0,10.0001,1
42.2,36.2,10.0,1
42.8,36.8,10.0001,1
42.1,36.2,10.0001,1
41.2,35.4,10.0002,1
42.7,36.7,10.0001,1
41.9,36.0,10.0001,1
42.7,36.7,10.0,1
42.8,36.8,10.0,1
44.5,38.2,10.0001,1
42.9,36.9,10.0001,1
42.6,36.6,10.0,1
42.3,36.3,10.0001,1
41.7,35.8,10.0001,1
42.7,36.6,10.0,1
41.4,35.5,10.0,1
42.1,36.2,10.0,1
43.5,37.4,10.0001,1
42.1,36.2,10.0001,1
42.8,36.8,10.0001,1
42.7,36.6,10.0001,1
42.3,36.3,10.0002,1
42.5,36.5,10.0,1
44.5,38.2,10.0001,1
41.7,35.8,10.0,1
42.6,36.6,10.0001,1
42.9,36.8,10.0,1
42.6,36.6,10.0,1
42.2,36.3,10.0,1
43.3,37.2,10.0001,1
41.5,35.7,10.0001,1
41.7,35.8,10.0001,1
42.7,36.6,10.0,1
42.7,36.6,10.0001,1
42.5,36.5,10.0,1
42.7,36.6,10.0,1
42.7,36.7,10.0001,1
43.1,37.0,10.0,1
42.4,36.4,10.0,1
42.8,36.7,10.0,1
42.3,36.3,10.0,1
41.7,35.8,10.0001,1
42.9,36.9,10.0,1
42.4,36.4,10.0001,1
42.4,36.4,10.0001,1
43.5,37.4,10.0,1
42.9,36.8,10.0001,1
42.0,36.0,10.0001,1
43.3,37.2,10.0001,1
42.1,36.2,10.0001,1
43.1,37.0,10.0001,1
42.7,36.7,10.0,1
42.6,36.6,10.0001,1
42.8,36.7,10.0,1
42.6,36.6,10.0,1
42.3,36.3,10.0001,1
42.1,36.1,10.0001,1
42.0,36.1,10.0001,1
44.1,37.9,10.0,1
43.0,36.9,10.0,1
42.4,36.4,10.0001,1
42.1,36.2,10.0001,1
42.7,36.7,10.0,1
42.6,36.6,10.0001,1
41.8,35.9,10.0001,1
42.6,36.6,10.0001,1
41.8,35.9,10.0,1
40.8,35.1,10.0001,1
42.7,36.7,10.0001,1
42.1,36.1,10.0001,1
42.8,36.7,10.0001,1
41.9,36.0,10.0001,1
45.2,38.8,10.0,1
42.9,36.8,10.0002,1
42.3,36.3,10.0,1
42.2,36.2,10.0001,1
42.8,36.8,10.0,1
44.0,37.8,10.0001,1
42.7,36.7,10.0001,1
42.9,36.8,10.0001,1
45.8,39.4,10.0,1
42.6,36.6,10.0001,1
42.5,36.5,10.0001,1
42.7,36.6,10.0001,1
42.7,36.7,10.0001,1
42.1,36.2,10.0003,1
43.2,37.1,10.0001,1
42.7,36.6,10.0,1
41.9,36.0,10.0001,1
42.3,36.3,10.0,1
43.1,37.0,10.0,1
42.2,36.3,10.0001,1
42.8,36.8,10.0003,1
43.3,37.2,10.0,1
42.4,36.4,10.0001,1
42.0,36.0,10.0001,1
42.4,36.4,10.0001,1
42.1,36.2,10.0001,1
42.4,36.4,10.0001,1
41.7,35.8,10.0001,1
42.7,36.6,10.0,1
42.0,36.1,10.0001,1
41.4,35.6,10.0001,1
42.3,36.3,10.0001,1
41.9,36.0,10.0,1
43.3,37.2,10.0001,1
42.3,36.3,10.0001,1
41.6,35.7,10.0,1
42.9,36.8,10.0001,1
42.0,36.0,10.0001,1
43.1,37.0,10.0001,1
42.8,36.8,10.0,1
42.6,36.6,10.0,1
42.4,36.4,10.0001,1
41.9,36.0,10.0001,1
43.6,37.4,10.0001,1
42.6,36.6,10.0,1
42.7,36.6,10.0001,1
41.8,35.9,10.0001,1
42.8,36.8,10.0001,1
41.6,35.8,10.0,1
42.3,36.4,10.0001,1
42.6,36.6,10.0001,1
41.9,36.0,10.0005,1
42.9,36.8,10.0,1
42.3,36.3,10.0001,1
43.0,36.9,10.0,1
41.9,36.0,10.0001,1
41.6,35.7,10.0001,1
42.7,36.7,10.0,1
41.8,35.9,10.0001,1
42.2,36.3,10.0001,1
41.5,35.6,10.0,1
42.7,36.7,10.0001,1
43.2,37.1,10.0,1
42.5,36.5,10.0001,1
43.0,36.9,10.0,1
41.9,36.0,10.0,1
42.4,36.4,10.0,1
43.1,37.0,10.0001,1
44.4,38.1,10.0,1
42.1,36.1,10.0001,1
42.4,36.4,10.0003,1
42.5,36.5,10.0001,1
41.9,36.0,10.0001,1
42.0,36.1,10.0001,1
41.9,36.0,10.0001,1
42.2,36.2,10.0001,1
42.2,36.3,10.0001,1
42.7,36.7,10.0,1
42.1,36.2,10.0001,1
42.1,36.2,10.0,1
42.3,36.3,10.0001,1
42.2,36.3,10.0,1
42.3,36.3,10.0001,1
42.2,36.2,10.0001,1
42.4,36.4,10.0,1
42.7,36.7,10.0001,1
41.8,35.9,10.0002,1
42.7,36.7,10.0,1
